occ18,occ18_label,mocc03,mocc03_label,pca_score,share_grads_22_27,share_noncollege_22_27,share_all_grads,share_all_16plus,wgt_grads_22_27,wgt_noncollege_22_27,wgt_all_grads,wgt_all_16plus
2205,Postsecondary Teachers,2,Professional and related occupations,1.799198183,0.00399271134059533,5.23373332122853e-4,0.002375358309978228,0.006769600697662877,1074904.0693359375,286453.2252807617,4451180.935760498,49078891.447525024
2300,Preschool and Kindergarten Teachers,2,Professional and related occupations,-0.62182813,0.005548783372469166,0.005792200534937232,0.00510667203316094,0.004151551857564904,1493824.4511413574,3170193.0971069336,9569386.270568848,30098313.335754395
2310,Elementary and Middle School Teachers,2,Professional and related occupations,0.207154631,0.04440954648061162,0.002823555979739754,0.0384964571749125,0.022496489258683777,11955785.970306396,1545391.5350952148,72138462.45910645,163097175.6810608
2320,Secondary School Teachers,2,Professional and related occupations,0.646507274,0.01146793936978215,5.718321858105866e-4,0.008612115156907803,0.005810424605324945,3087359.3515625,312975.7744445801,16138231.710968018,42124965.88864136
2330,Special Education Teachers,2,Professional and related occupations,0.144856495,0.0033943029519885905,5.838590748360815e-4,0.0031116446724962963,0.0022381432032717876,913802.6129150391,319558.3435974121,5830907.020172119,16226302.292144775
2350,Tutors,2,Professional and related occupations,1.557864351,0.0028188628587647014,0.0012230301485231852,0.001260288134332618,0.0010594709465123404,758884.6022949219,669390.1067504884,2361652.342529297,7681052.679168701
2360,Other Teachers and Instructors,2,Professional and related occupations,-0.28442783,0.00834876943139098,0.004156976884606447,0.008558371905314633,0.006212757275093586,2247627.106048584,2275200.823059082,16037522.299713135,45041835.332977295
2400,"Archivists, Curators, and Museum Technicians",2,Professional and related occupations,0.944152619,6.104313903835715e-4,1.6865196395022563e-4,6.587907065289715e-4,4.879494011161205e-4,164338.2477722168,92306.76470947266,1234507.0725708008,3537581.7214050293
2435,Librarians and Media Collections Specialists,2,Professional and related occupations,3.16945577,0.001003726524138579,3.331571877880626e-4,0.00105174241442419,0.001100638944778998,270219.8163757324,182343.93139648435,1970858.7814941406,7979516.326919556
2440,Library Technicians,2,Professional and related occupations,1.633651636,3.034834953820466e-4,1.6821899932067987e-4,2.1478128261645863e-4,2.05507177199616e-4,81702.7869873047,92069.79406738278,402478.37411499023,1489905.3713684082
2545,Teaching Assistants,2,Professional and related occupations,1.643423181,0.021244038803804058,0.010871263569996015,0.009366139056712172,0.009328777820627266,5719247.351333618,5950071.051330566,17551196.144088745,67632655.815979
2555,Other Educational Instruction and Library Workers,2,Professional and related occupations,2.594821635,0.0012311083846419835,3.2723996892535336e-4,0.0011727931982645776,0.001137797875104505,331434.78192138666,179105.31314086914,2197695.6923828125,8248914.654708862
2600,Artists and Related Workers,2,Professional and related occupations,0.880299515,0.002087979640813694,0.0016532400025905522,0.0033582997199263285,0.0020857338989715025,562118.7261352539,904853.0023193359,6293113.601898193,15121350.902038574
2631,Commercial and Industrial Designers,2,Professional and related occupations,1.332986132,2.5641279749330005e-4,2.9824702444619924e-6,2.4449107966668774e-4,1.1141886961896327e-4,69030.574951171875,1632.36865234375,458151.5252685547,807775.0596313477
2632,Fashion Designers,2,Professional and related occupations,0.560728599,7.161873466383178e-4,4.0536648617072405e-5,5.21614621632487e-4,2.3852054060264694e-4,192809.5040283203,22186.55981445312,977452.9804077148,1729248.775970459
2633,Floral Designers,2,Professional and related occupations,-0.89369535,2.570287693531586e-4,3.906649644516151e-4,2.63538893538387e-4,3.428774929629253e-4,69196.40478515624,213819.14630126956,493845.1996154785,2485825.679901123
2634,Graphic Designers,2,Professional and related occupations,0.825691335,0.005014649781560092,0.00099651731112139811,0.005031345913619314,0.0019861501480508844,1350026.835571289,545414.8698425293,9428232.750335693,14399379.2053833
2635,Interior Designers,2,Professional and related occupations,1.410004193,0.0017299833261781748,3.8689072622722157e-4,0.001771007084229728,7.70124118651202e-4,465740.1846923828,211753.42639160156,3318687.937438965,5583318.678375244
2636,Merchandise Displayers and Window Trimmers,2,Professional and related occupations,-1.101860121,2.456986080519931e-4,2.833173546476287e-4,1.8128427275486655e-4,2.1227695786541073e-4,66146.13757324219,155065.54315185544,339708.3696594238,1538985.567565918
2640,Other Designers,2,Professional and related occupations,0.191287617,0.0045952527390157915,0.0012777093317876108,0.004788083125267237,0.0025550173449924965,1237118.2005004883,699317.173034668,8972382.91860962,18523606.416656494
2700,Actors,2,Professional and related occupations,-1.261319413,6.670490804408709e-4,2.6059012627806206e-4,6.115799308350702e-4,3.2865252386792053e-4,179580.66833496094,142626.45336914062,1146038.8596496582,2382696.1534729004
2710,Producers and Directors,2,Professional and related occupations,0.886503166,0.0028653874599638054,4.001479010898054e-4,0.0028831597990504124,0.0012037523384865675,771409.7960510254,219009.35684204104,5402749.504516602,8727077.561706543
2721,Athletes and Sports Competitors,2,Professional and related occupations,-2.581813956,9.732488543944728e-4,3.9672725712715695e-4,3.702674288832346e-4,2.3419759607586966e-4,262014.72253417972,217137.16650390625,693843.6671447754,1697907.8838500977
2722,Coaches and Scouts,2,Professional and related occupations,-0.558626115,0.003867206371789282,0.0018783011286064404,0.0028892494305881662,0.002106022512113983,1041116.051574707,1028033.6870727539,5414160.85736084,15268441.208618164
2723,"Umpires, Referees, and Other Sports Officials",2,Professional and related occupations,-1.365945938,1.1462401378857493e-4,1.4139632438435332e-4,1.1043280733558418e-4,1.9953549128893578e-4,30858.68432617187,77389.18029785156,206939.89813232422,1446611.2780151367
2740,Dancers and Choreographers,2,Professional and related occupations,-2.779908212,2.977407695069787e-4,3.965936300612103e-4,1.7227679699643032e-4,1.1819911406415608e-4,80156.75000000001,217064.02960205078,322829.2722167969,856931.1171264648
2751,Music Directors and Composers,2,Professional and related occupations,0.882033962,4.62736754780204e-4,2.9628373146635276e-4,4.6191650912917056e-4,3.18785428051255e-4,124576.40393066406,162162.31372070312,865584.7628173828,2311160.7489318848
2752,Musicians and Singers,2,Professional and related occupations,-1.023261619,9.339047116204198e-4,8.585338186558379e-4,0.0013822002806127812,0.001071457830638811,251422.62719726562,469893.6041870117,2590103.3594055176,7767956.325500488
2805,Broadcast Announcers and Radio Disc Jockeys,2,Professional and related occupations,2.642674695,3.2489479998273977e-4,5.4423132495327485e-5,2.708493850484835e-4,1.483488327797024e-4,87467.06506347656,29786.924316406272,507544.3204193115,1075513.3996124268
2810,"News Analysts, Reporters, and Journalists",2,Professional and related occupations,6.533006291,9.35921798211301e-4,2.0578643395767897e-4,0.0011890076977147397,5.017806057157246e-4,251965.66033935547,112631.24066162108,2228080.022415161,3637856.496749878
2825,Public Relations Specialists,2,Professional and related occupations,4.313324396,0.0034408822200452556,1.3130776989959077e-4,0.001985974219917991,8.232068957394639e-4,926342.5238952637,71867.5023803711,3721514.581390381,5968163.216598511
2830,Editors,2,Professional and related occupations,3.625654207,0.001573102406894805,1.0989348367105117e-4,0.0016321071873731483,7.525853856026317e-4,423505.24102783203,60147.01342773438,3058403.596221924,5456164.712600708
2840,Technical Writers,2,Professional and related occupations,4.159242463,4.827783758201648e-4,4.6408034603324804e-5,5.876189903018174e-4,3.665370881487101e-4,129971.94049072266,25400.0927734375,1101138.4834594727,2657355.250946045
2850,Writers and Authors,2,Professional and related occupations,5.116828833,0.002717649010583639,4.635564687196386e-4,0.00312486673564008,0.0016775803778322428,731636.1568145752,253714.1986694336,5855683.827590942,12162280.898864746
2861,Interpreters and Translators,2,Professional and related occupations,5.176146288,4.6765776610143886e-4,2.0553920423094856e-4,8.379313416903932e-4,6.332968551458311e-4,125901.22174072266,112495.92663574217,1570198.4824523926,4591335.441467285
2862,Court Reporters and Simultaneous Captioners,2,Professional and related occupations,2.873411579,3.3025978774998716e-5,2.0906440259776988e-5,1.4945217750014954e-4,1.6540777772850108e-4,8891.14086914063,11442.5341796875,280058.24658203125,1199188.9522399902
2905,"Broadcast, Sound, and Lighting Technicians",2,Professional and related occupations,-0.137085376,0.0016447555382835808,5.830916848534806e-4,0.0012711453443176933,8.030340149736642e-4,442795.4515991211,319138.3349304199,2381997.654602051,5821911.957550049
2910,Photographers,2,Professional and related occupations,-0.449907412,0.0020231672325567037,0.0012142641499904322,0.0025261535503045126,0.0013938935331243203,544670.1516113281,664592.29150390625,4733755.946075439,10105581.179290771
2920,"Television, Video, and Film Camera Operators and Editors",2,Professional and related occupations,-0.135725875,0.0024720180815803886,8.156021972074306e-4,0.0018388093964041726,8.460114633081418e-4,665508.2395629883,446396.225402832,3445742.6045532227,6133493.9275512695
3000,Chiropractors,2,Professional and related occupations,-0.466404629,1.0828750590941184e-4,2.7309731498843485e-5,5.814459944362307e-5,3.856921538626422e-4,29152.79138183594,14947.19006347656,108957.09143066405,2796227.4581604004
3010,Dentists,2,Professional and related occupations,-1.281867135,0,0,0,0.0011073760430195848,0,0,0,8028359.578979492
3030,Dietitians and Nutritionists,2,Professional and related occupations,1.520466479,9.328092079905724e-4,2.3679802108503146e-4,0.0013614471764016728,8.533148760130772e-4,251127.69946289062,129604.53411865234,2551214.1436462402,6186442.899780273
3040,Optometrists,2,Professional and related occupations,-1.538355408,0,0,0,2.8362004513584455e-4,0,0,0,2056215.4297180176
3050,Pharmacists,2,Professional and related occupations,0.935444991,0.0015179681932369258,1.6722470689449132e-4,0.001917617668267664,0.002272304129734314,408662.196899414,91525.59692382811,3593421.3256225586,16473965.407958984
3090,Other Physicians,2,Professional and related occupations,0.26115673,0,0,0,0.006262551783667763,0,0,0,45402840.271102905
3100,Surgeons,2,Professional and related occupations,-0.589607737,0,0,0,3.6763242239620656e-4,0,0,0,2665296.3087768555
3110,Physician Assistants,2,Professional and related occupations,-1.41583305,5.33905955014555e-4,1.3194866633982512e-4,3.1176360230511806e-4,0.0010865842626868987,143736.3322143555,72218.27847290039,584213.4204406738,7877621.363311768
3120,Podiatrists,2,Professional and related occupations,-0.41660977,0,0,0,6.940071586793274e-5,0,0,0,503147.87423706055
3140,Audiologists,2,Professional and related occupations,0.285169388,2.706901482570799e-4,0,5.2522827545809503e-5,1.3547575723188288e-4,72874.2744140625,0,98422.46017456055,982184.9588928223
3150,Occupational Therapists,2,Professional and related occupations,-0.35256685,2.2361664070220003e-4,6.402740109314177e-5,9.018789551271918e-4,9.828562627045947e-4,60201.30596923828,35043.54238891603,1690029.8344726562,7125604.297821045
3160,Physical Therapists,2,Professional and related occupations,-0.951422255,0.0015728435325368644,2.4688677038858293e-4,0.001812397383411639,0.0020391015152715856,423435.54776000977,135126.3186645508,3396249.1667785645,14783271.03591919
3200,Radiation Therapists,2,Professional and related occupations,-1.128297401,6.2609232578803345e-6,4.287117365002651e-6,1.5849080102884556e-4,7.710758696637261e-5,1685.54431152344,2346.42944335938,296995.71179199225,559021.8772888185
3210,Recreational Therapists,2,Professional and related occupations,-0.26775194,3.324737568264862e-4,1.4788949934757247e-4,9.62693576754448e-5,9.402088284374002e-5,89507.4458618164,80943.03143310545,180399.02770996097,681641.4895019531
3220,Respiratory Therapists,2,Professional and related occupations,-1.4603066200000001,3.689255887463267e-4,2.8083453248204694e-4,7.604761019849918e-4,5.880410034823168e-4,99320.88317871092,153706.64239501956,1425055.2066345215,4263235.2875061035
3230,Speech-Language Pathologists,2,Professional and related occupations,0.964979724,0.0011970952912351799,4.493516262953245e-5,4.4451844289953235e-4,0.0012579705429913977,322277.8934326172,24593.958984375,832982.5484924316,9120153.82901001
3250,Veterinarians,2,Professional and related occupations,-0.675828703,0,0,0,5.978930688827725e-4,0,0,0,4334661.723114014
3255,Registered Nurses,2,Professional and related occupations,-0.083794782,0.05710868109550266,0.0075207619605122435,0.05215640973152545,0.022606668200861067,15374603.488067627,4116271.097381592,97735830.29534912,163895961.39744568
3256,Nurse Anesthetists,2,Professional and related occupations,-1.377067736,0,0,4.954220714749209e-5,1.8124304729456362e-4,0,0,92837.07937622072,1313992.987335205
3258,Nurse Practitioners,2,Professional and related occupations,0.877339654,4.853037351634495e-5,0,3.1454340817489e-4,0.0019733698920331266,13065.18090820312,0,589422.4951477051,14306723.696472168
3261,Acupuncturists,2,Professional and related occupations,-0.465213941,0,0,2.6997774367922316e-5,1.4629965913777153e-4,0,0,50591.095275878906,1060657.1067199707
3270,"Healthcare Diagnosing or Treating Practitioners, All Other",2,Professional and related occupations,0.427385312,6.824341279648131e-5,3.486555842596369e-5,1.6978512533351816e-4,9.799783575916384e-5,18372.25781250001,19082.65295410156,318160.1318359375,710473.9789123535
3310,Dental Hygienists,2,Professional and related occupations,-1.824877043,0.0011362013636849748,0.0011811006269726579,0.0020672268307937495,0.001325374509662547,305884.238861084,646441.1983032227,3873773.746246338,9608825.482055664
3321,Cardiovascular Technologists and Technicians,2,Professional and related occupations,-1.056482295,3.5001517923868625e-4,2.2799983161896317e-4,3.280323497061682e-4,3.57068105757108e-4,94229.88751220705,124789.10009765624,614699.4056396484,2588706.1267700195
3322,Diagnostic Medical Sonographers,2,Professional and related occupations,-1.011474472,0.001383655638538898,5.739303309732742e-4,0.0010646196924852188,7.072209746024801e-4,372503.03103637695,314124.13339233404,1994989.4965820312,5127277.514892578
3323,Radiologic Technologists and Technicians,2,Professional and related occupations,-0.396303046,0.001661060524185475,0.001679749171440676,0.0017155017243553551,0.0016425950929418,447185.02404785156,919362.0276184082,3214676.5137023926,11908641.271347046
3324,Magnetic Resonance Imaging Technologists,2,Professional and related occupations,-1.012042858,4.493765436105131e-4,1.1488166241384581e-4,4.4090086823264386e-4,3.552602138321447e-4,120979.61364746094,62877.14849853515,826203.5798950195,2575599.1008911133
3330,Nuclear Medicine Technologists and Medical Dosimetrists,2,Professional and related occupations,-0.407903711,1.1440492557721624e-4,1.2174775834291282e-5,4.3376447903686134e-4,2.5739233302015833e-4,30799.70214843751,6663.510711669928,812830.709197998,1866067.2816467285
3401,Emergency Medical Technicians,2,Professional and related occupations,-1.548283253,0.001706291896006531,0.003104654483428494,6.915816495078679e-4,9.747459874757978e-4,459362.0590209961,1699242.6544799805,1295953.9791870117,7066805.657348633
3402,Paramedics,2,Professional and related occupations,-1.685722477,4.481117762433499e-4,6.703761860712271e-4,5.801023887945336e-4,7.029493039556467e-4,120639.11730957033,366910.97705078125,1087053.133392334,5096308.352996826
3421,Pharmacy Technicians,2,Professional and related occupations,0.976385776,0.002951144072684903,0.004417556168889937,0.0015081956357715948,0.002287612479588594,794496.8975524902,2417821.342376709,2826205.8962402344,16584949.330688477
3422,Psychiatric Technicians,2,Professional and related occupations,-1.371144317,0.0032158442520420906,0.002056910415566336,9.654995464613541e-4,8.118594566109484e-4,865758.573059082,1125790.3039550781,1809248.3801879883,5885895.479095459
3423,Surgical Technologists,2,Professional and related occupations,-2.348995282,5.68145533062377e-4,7.990458313926498e-4,5.770543497620606e-4,6.926486040013968e-4,152954.19412231445,437334.5783996582,1081341.4169006348,5021629.36416626
3424,Veterinary Technologists and Technicians,2,Professional and related occupations,-1.511299288,0.001547177011475197,0.002775186915935297,7.650866165351836e-4,9.506453415698837e-4,416525.6948852539,1518918.1298217773,1433694.8440246582,6892078.515075684
3430,Dietetic Technicians and Ophthalmic Medical Technicians,2,Professional and related occupations,-1.086968273,5.873194924500005e-4,8.454943029941678e-4,2.2337320383737237e-4,4.72480632400211e-4,158116.14178466797,462756.8031921387,418578.7644348144,3425434.7788391113
3500,Licensed Practical and Licensed Vocational Nurses,2,Professional and related occupations,-1.237545575,7.271318740645014e-4,0.005372684487846273,0.00114999818398216,0.0037012350587867686,195755.95220947266,2940583.1468658447,2154980.1439208984,26833564.014297485
3515,Medical Records Specialists,2,Professional and related occupations,0.619771172,4.993962828748741e-4,6.311849984418622e-4,0.001176177422480103,0.0012707347889349785,134445.75650024414,345460.81631469727,2204037.385864258,9212693.266571045
3520,"Opticians, Dispensing",2,Professional and related occupations,-0.934660746,2.449956805053641e-4,4.1614581611420186e-4,2.410408402780351e-4,3.211056952113055e-4,65956.89782714844,227765.35198974606,451686.12603759766,2327982.441253662
3545,Miscellaneous Health Technologists and Technicians,2,Professional and related occupations,0.328372731,0.0010883394552659372,7.444947731524913e-4,8.543505704439926e-4,9.150112906273167e-4,292999.0198364258,407477.6376342773,1600966.4544677734,6633735.402069092
3550,Other Healthcare Practitioners and Technical Occupations,2,Professional and related occupations,-0.462776836,0.0011281933572424869,3.031394144593992e-4,0.0010854584070373449,8.264937555142992e-4,303728.35079956055,165914.5731201172,2034039.1374511719,5991992.603485107
3603,Nursing Assistants,3,Service occupations,-2.327216233,0.005613142118832965,0.015157344213058699,0.003600130692363697,0.008583086052454041,1511150.892364502,8295933.074981689,6746280.35559082,62226469.10305786
3605,Orderlies and Psychiatric Aides,3,Service occupations,-2.692560575,9.160821307948643e-4,0.0010094933860015885,2.316331438255039e-4,4.210201154021937e-4,246624.49304199216,552516.9483642578,434057.0555419922,3052351.4552612305
3610,Occupational Therapy Assistants and Aides,3,Service occupations,-1.013364416,2.6417531443010414e-4,2.6190552188684726e-4,2.3251449380229646e-4,1.8417683936218127e-4,71120.3731689453,143346.3970336914,435708.6161499023,1335262.6705627441
3620,Physical Therapist Assistants and Aides,3,Service occupations,-2.010416975,0.002187077401460972,0.0011036810593830922,8.403813180631898e-4,6.70481270418933e-4,588797.4857788086,604067.8417053223,1574789.490081787,4860918.532440186
3630,Massage Therapists,3,Service occupations,-2.655684684,1.7146925744322437e-4,6.812016915246642e-4,9.664695604444509e-4,0.0010565993328516504,46162.366088867195,372836.00372314453,1811066.0881652832,7660233.782836914
3640,Dental Assistants,3,Service occupations,-1.4912199,0.0011881512540309893,0.005712691114752109,8.209459712717054e-4,0.001958779376190776,319870.01037597656,3126675.9202575684,1538369.6182861328,14200943.994659424
3645,Medical Assistants,3,Service occupations,-0.910516151,0.00791523473548562,0.008134522819959985,0.0029770761656286197,0.004026871308895898,2130912.3803710938,4452195.316192627,5578739.265182495,29194392.500976562
3646,Medical Transcriptionists,3,Service occupations,2.45760354,0.0025258999592777933,3.150568109764291e-4,5.129159471185883e-4,2.678559791828608e-4,680014.1340942383,172437.21472167972,961152.5452270508,1941927.6133117676
3647,Pharmacy Aides,3,Service occupations,-0.204162421,4.3590039862883233e-4,4.130499535842539e-4,1.9713500137807723e-4,2.3280367257650194e-4,117351.61206054686,226070.92135620114,369411.02999877924,1687802.0854187012
3648,Veterinary Assistants and Laboratory Animal Caretakers,3,Service occupations,-1.586076548,0.001401366791379105,0.0015772114392018403,3.98809858324993e-4,4.4571354057796415e-4,377271.16693115234,863240.9715576172,747329.2896118164,3231376.184753418
3649,Phlebotomists,3,Service occupations,-1.77756994,0.001067894124220075,0.0016029506208014742,4.512170381610577e-4,8.244126668722801e-4,287494.79785156256,877328.5666503906,845535.0376892091,5976904.930206299
3655,Other Healthcare Support Workers,3,Service occupations,-1.004129131,0.0017521230251048698,0.0017023442352234067,0.0011715363427935227,0.0014472140740645536,471700.55859374994,931728.7809448242,2195340.472503662,10492149.480377197
3700,First-Line Supervisors of Correctional Officers,3,Service occupations,-0.796464055,1.2546952003763423e-4,2.2123777477774215e-4,2.550054472383369e-4,3.145338105355993e-4,33778.47436523438,121088.08425903319,477854.3853759766,2280336.970123291
3710,First-Line Supervisors of Police and Detectives,3,Service occupations,-0.241355253,5.931871882754494e-5,7.149919047675958e-5,8.897594783873263e-4,6.523246170362958e-4,15969.58227539063,39133.009765625,1667319.162322998,4729284.7093811035
3720,First-Line Supervisors of Firefighting and Prevention Workers,3,Service occupations,-0.611681082,0,4.253087038996405e-5,4.646354373647846e-4,3.609588620478145e-4,0,23278.03930664062,870679.7590026855,2616913.699737549
3740,Firefighters,3,Service occupations,-2.300254968,0.001288166900161292,0.003017921182162517,0.0018539778539894414,0.002027340669335369,346795.8800048828,1651771.695678711,3474166.7580566406,14698006.14263916
3750,Fire Inspectors,3,Service occupations,-0.060731548,2.1324807442911367e-4,3.059390003779667e-4,1.8992767626419682e-4,1.7424815822372013e-4,57409.91607666015,167446.84533691406,355905.23257446295,1263280.778930664
3801,Bailiffs,3,Service occupations,-1.627369016,1.459906699003022e-4,4.5572771070579704e-5,1.3841474414956394e-4,1.3022148906310433e-4,39303.10803222656,24942.935485839833,259375.2141723633,944092.0685424805
3802,Correctional Officers and Jailers,3,Service occupations,-1.14208211,0.0014844033126532317,0.002444900172514121,0.0012933196363750427,0.0019292754698963831,399625.9747314453,1338145.252960205,2423550.032470703,13987043.78414917
3820,Detectives and Criminal Investigators,3,Service occupations,0.422819767,7.691898931489663e-4,9.336355483282681e-5,0.0015778537348161833,9.569982158338051e-4,207078.66802978516,51099.83593749999,2956738.1200256348,6938136.183807373
3840,Parking Enforcement Workers,3,Service occupations,-0.549430589,1.4749654733954164e-4,8.463220460421435e-5,1.6347316633883523e-4,9.877753119048459e-5,39708.515197753906,46320.98443603515,306332.1598510742,716126.6885986328
3870,Police Officers,3,Service occupations,-0.568722962,0.005803006605850497,0.003962406495288323,0.006668550474859127,0.004601997526877562,1562265.5591430664,2168708.359375,12496188.309005737,33363996.95500183
3900,Animal Control Workers,3,Service occupations,-0.981948988,1.1370048358131975e-4,9.868618301617437e-5,3.062901526466671e-5,4.272676933353165e-5,30610.05468750001,54013.02221679688,57395.673004150405,309764.5736694336
3910,Private Detectives and Investigators,3,Service occupations,0.836265006,9.005593243859347e-4,3.5040303781556226e-4,0.0013949518113635403,8.375580083858969e-4,242445.49627685547,191782.94760131836,2613998.436767578,6072207.270477295
3930,Security Guards and Gambling Surveillance Officers,3,Service occupations,-0.837413514,0.003042741798906026,0.010190068303867105,0.0031060406642707396,0.0058653417778257964,819156.5236206055,5577238.564361572,5820405.676239014,42523109.600234985
3940,Crossing Guards and Flaggers,3,Service occupations,-1.370507237,9.853708840364908e-6,1.4491996442389616e-4,1.4446160662199905e-4,3.378637749520367e-4,2652.78173828125,79317.74255371092,270706.4221191406,2449476.7528381348
3945,Transportation Security Screeners,3,Service occupations,-0.587292474,2.1960808495123828e-4,2.738786041820341e-4,2.459920396430278e-4,2.8374452397127457e-4,59122.136322021484,149899.51663208008,460964.1722717285,2057117.8881530762
3946,School Bus Monitors,3,Service occupations,-0.832152338,0,3.441647766580976e-4,6.284103571563598e-5,2.1633477187875524e-4,0,188368.61614990234,117757.73742675783,1568404.2914123535
3960,Other Protective Service Workers,3,Service occupations,-1.344009861,0.00125072440508271,9.913334503429052e-4,4.6366238580658123e-4,0.0011008456699927109,336715.73974609375,542577.6338806152,868856.3589172363,7981015.062927246
4000,Chefs and Head Cooks,3,Service occupations,-0.634692552,0.001241440884351109,0.00427789586135108,0.001884442904819638,0.003227262052388519,334216.46209716797,2341382.320587158,3531255.178314209,23397309.681289673
4010,First-Line Supervisors of Food Preparation and Serving Workers,3,Service occupations,0.181360584,0.001990157390147964,0.006849109488118632,0.0017618547367611692,0.003363687195631456,535783.3549194336,3748661.5820007324,3301537.365081787,24386377.588684082
4020,Cooks,3,Service occupations,-1.9308936,0.004307220037073152,0.023378518667854207,0.0031449276007759967,0.013151241010266417,1159575.0231933594,12795554.65222168,5893275.857421875,95345110.9998169
4030,Food Preparation Workers,3,Service occupations,-2.264661657,0.0021768389160644734,0.011762611688619607,0.0013429258233368018,0.0060318216674498165,586041.115814209,6437924.611602783,2516507.003540039,43730071.250701904
4040,Bartenders,3,Service occupations,-1.583072531,0.0049513641443610255,0.006947148856558099,0.002131520669669374,0.0028141017541183514,1332989.293121338,3802320.5890045166,3994253.889678955,20401941.07170105
4055,Fast Food and Counter Workers,3,Service occupations,-1.895885146,0.007871053883503532,0.013376035160303973,0.001975622888142938,0.005724246160157529,2119018.162750244,7320985.189666748,3702117.233856201,41500181.24559021
4110,Waiters and Waitresses,3,Service occupations,-0.632211152,0.014833550223307033,0.031062431269582316,0.005090319714523422,0.011628251154357934,3993437.576019287,17001121.524749756,9538743.68133545,84303595.0888977
4120,"Food Servers, Nonrestaurant",3,Service occupations,-2.010364748,0.0011105871583437237,0.0024170510367445613,6.188404205568417e-4,0.0014154892081895349,298988.4702453613,1322902.8356018066,1159644.2821655273,10262147.547027588
4130,Dining Room and Cafeteria Attendants and Bartender Helpers,3,Service occupations,-3.108800572,7.581933814581792e-4,0.0029162245276319293,4.067597076719492e-4,0.0018098863268737639,204118.22482299805,1596110.9791259766,762226.5022583008,13121485.082519531
4140,Dishwashers,3,Service occupations,-3.284436265,2.901996714010645e-4,0.0031801283598098455,2.5065687292949787e-4,0.001673180571987886,78126.56140136717,1740551.093383789,469705.59747314453,12130382.77029419
4150,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3,Service occupations,1.014067584,0.00161374682270964,0.003584751432592763,5.666617199028431e-4,0.0020784389443300097,434447.39141845703,1962009.8057556152,1061866.6809387207,15068463.24987793
4200,First-Line Supervisors of Housekeeping and Janitorial Workers,3,Service occupations,-0.409311523,6.381706229868858e-4,0.0011348209102050979,0.0014301426809087965,0.0021919442831329233,171806.1089477539,621111.3365783691,2679942.5627441406,15891364.991149902
4210,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3,Service occupations,-0.745179649,5.764611902382014e-4,0.0013230312858228115,0.001138011379713742,0.0018325607991944467,155192.9068603516,724122.8310852051,2132518.0865478516,13285872.616638184
4220,Janitors and Building Cleaners,3,Service occupations,-2.620226769,0.0027147649944564826,0.017752816971377795,0.003955283626248005,0.014633849509641231,730859.7318725586,9716489.868988037,7411800.989654541,106093866.33262634
4230,Maids and Housekeeping Cleaners,3,Service occupations,-3.0935104,0.0010913172087179362,0.009689433850377757,0.002530800777612257,0.009041612003155395,293800.6804199218,5303230.805297852,4742464.379455566,65550733.910598755
4240,Pest Control Workers,3,Service occupations,-1.332366766,1.3929723988247088e-4,0.0013018430956085111,2.0777386690966536e-4,6.12999378189127e-4,37501.12573242188,712526.0892333984,389347.1866760254,4444180.873168945
4251,Landscaping and Groundskeeping Workers,3,Service occupations,-3.111561798,0.0023400038791223012,0.011746125039717637,0.0019738958745791034,0.007482799300260094,629967.8282165527,6428901.122131348,3698880.985321045,54249506.135253906
4252,Tree Trimmers and Pruners,3,Service occupations,-2.892145544,3.771455780712414e-4,0.0013687747525551691,2.612322237800366e-4,6.592503639127724e-4,101533.8405456543,749159.19189453125,489522.7340698242,4779495.644165039
4255,Other Grounds Maintenance Workers,3,Service occupations,-2.278509368,3.1340724251332315e-4,2.841535275391682e-4,1.317143719491881e-4,1.353971345572009e-4,84374.42419433592,155523.1981506348,246819.39517211914,981614.9527893066
4330,Supervisors of Personal Care and Service Workers,3,Service occupations,0.442597655,2.8020187019446385e-4,0.0010907796509504152,9.470756212741224e-4,0.0011887883022491464,75434.98760986328,597006.629699707,1774723.8100585938,8618589.876403809
4340,Animal Trainers,3,Service occupations,-2.137274005,6.771372570876478e-4,5.584625122417699e-4,4.465169107236779e-4,4.256458462086296e-4,182296.57269287112,305658.2710876465,836727.474822998,3085887.515991211
4350,Animal Caretakers,3,Service occupations,-1.059966869,0.0032253074748752547,0.005586005198868028,0.0015312684053133332,0.0022441062760664276,868306.2294921875,3057338.0557250977,2869441.9299316406,16269533.941314697
4400,Gambling Services Workers,3,Service occupations,-0.537817494,2.807222381367503e-4,6.246773905511459e-4,4.7636071590940137e-4,5.720863982051736e-4,75575.07928466797,341899.0657348633,892651.74365234375,4147566.081085205
4420,"Ushers, Lobby Attendants, and Ticket Takers",3,Service occupations,-1.156276877,3.123761977437781e-4,5.306510994450607e-4,1.374461992584912e-4,2.461534231859185e-4,84096.849853515625,290436.5003051758,257560.25912475586,1784586.37008667
4435,Other Entertainment Attendants and Related Workers,3,Service occupations,-0.176602352,0.0023760179772784355,0.0024253965933028823,0.0010080929564131123,0.0014478453956681128,639663.4203491211,1327470.5341186523,1889064.1172790527,10496726.49545288
